hh_id,person_id,is_head_of_household,married,gender,race,age,voted_in_2012,is_college_graduate,adult,hh_type,hh_income,is_urban,is_owner_of_home,tercile_of_census_tract_income,is_registered_democrat
1588,3335,1,Married,Female,White,25,0,0,1,married_couple,95200,1,1,Top,1
1588,3336,0,Married,Male,Asian,34,0,1,1,married_couple,95200,1,1,Top,0
1588,3337,0,Single,Female,White,6,0,0,0,married_couple,95200,1,1,Top,0
1589,3338,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,47300,0,0,Bottom,0
1589,3339,0,Single,Female,White,3,0,1,0,single_Female_head_of_household,47300,0,0,Bottom,0
1590,3340,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,45800,0,0,Top,0
1591,3341,1,Single,Female,Black,32,1,1,1,unmarried_couple,95600,1,0,Bottom,0
1591,3342,0,Single,Male,Black,34,0,1,1,unmarried_couple,95600,1,0,Bottom,0
1592,3343,1,Single,Female,White,27,1,1,1,unmarried_couple,97400,1,0,Top,0
1592,3344,0,Single,Male,White,31,0,0,1,unmarried_couple,97400,1,0,Top,0
1593,3345,1,Single,Female,White,32,0,1,1,single_Female_head_of_household,48500,0,0,Top,0
1594,3346,1,Single,Male,Asian,26,1,1,1,single_Male_head_of_household,47300,1,0,Top,0
1595,3347,1,Married,Female,White,32,1,1,1,married_couple,109200,0,1,Top,0
1595,3348,0,Married,Male,White,31,0,1,1,married_couple,109200,0,1,Top,0
1596,3349,1,Married,Female,White,32,0,1,1,married_couple,101200,0,1,Top,1
1596,3350,0,Married,Male,White,30,1,1,1,married_couple,101200,0,1,Top,0
1596,3351,0,Single,Female,White,3,0,0,0,married_couple,101200,0,1,Top,0
1596,3352,0,Single,Male,White,5,0,1,0,married_couple,101200,0,1,Top,0
1597,3353,1,Single,Male,Asian,33,1,0,1,single_Male_head_of_household,42400,0,0,Top,0
1598,3354,1,Single,Male,White,32,0,1,1,single_Male_head_of_household,60800,0,0,Top,0
1599,3355,1,Single,Male,White,33,0,1,1,single_Male_head_of_household,57000,0,0,Top,1
1600,3356,1,Married,Female,White,27,0,1,1,married_couple,102800,1,1,Bottom,1
1600,3357,0,Married,Male,White,33,0,1,1,married_couple,102800,1,1,Bottom,0
1600,3358,0,Single,Male,White,5,0,1,0,married_couple,102800,1,1,Bottom,0
1601,3359,1,Single,Female,White,28,1,0,1,unmarried_couple,120600,0,0,Top,0
1601,3360,0,Single,Male,Asian,31,0,1,1,unmarried_couple,120600,0,0,Top,0
1602,3361,1,Single,Female,White,34,1,1,1,unmarried_couple,96800,1,0,Top,0
1602,3362,0,Single,Male,Asian,33,1,0,1,unmarried_couple,96800,1,0,Top,0
1602,3363,0,Single,Female,White,6,0,1,0,unmarried_couple,96800,1,0,Top,0
1603,3364,1,Married,Female,White,27,0,0,1,married_couple,96800,1,1,Bottom,0
1603,3365,0,Married,Male,Asian,31,1,1,1,married_couple,96800,1,1,Bottom,1
1604,3366,1,Single,Female,White,27,1,1,1,unmarried_couple,84800,1,0,Bottom,1
1604,3367,0,Single,Male,White,25,1,1,1,unmarried_couple,84800,1,0,Bottom,1
1604,3368,0,Single,Male,White,7,0,1,0,unmarried_couple,84800,1,0,Bottom,0
1605,3369,1,Single,Male,White,34,1,1,1,single_Male_head_of_household,41100,1,0,Top,1
1606,3370,1,Single,Male,White,26,1,1,1,single_Male_head_of_household,47400,1,0,Middle,0
1607,3371,1,Single,Female,Asian,32,0,0,1,single_Female_head_of_household,52700,1,0,Top,0
1608,3372,1,Married,Female,White,31,0,1,1,married_couple,105600,1,1,Top,0
1608,3373,0,Married,Male,White,32,0,1,1,married_couple,105600,1,1,Top,0
1609,3374,1,Married,Female,White,32,0,0,1,married_couple,88000,0,1,Top,0
1609,3375,0,Married,Male,White,25,1,1,1,married_couple,88000,0,1,Top,0
1610,3376,1,Single,Female,Asian,32,1,1,1,unmarried_couple,107000,1,0,Middle,1
1610,3377,0,Single,Male,Asian,34,1,0,1,unmarried_couple,107000,1,0,Middle,0
1610,3378,0,Single,Male,Asian,5,0,1,0,unmarried_couple,107000,1,0,Middle,0
1610,3379,0,Single,Male,Asian,5,0,1,0,unmarried_couple,107000,1,0,Middle,0
1611,3380,1,Single,Female,White,32,1,0,1,unmarried_couple,113800,1,0,Top,0
1611,3381,0,Single,Male,White,27,0,1,1,unmarried_couple,113800,1,0,Top,0
1612,3382,1,Single,Female,Asian,31,1,1,1,unmarried_couple,88800,0,0,Top,1
1612,3383,0,Single,Male,White,33,1,1,1,unmarried_couple,88800,0,0,Top,1
1612,3384,0,Single,Male,Asian,4,0,1,0,unmarried_couple,88800,0,0,Top,0
1612,3385,0,Single,Female,Asian,4,0,0,0,unmarried_couple,88800,0,0,Top,0
1613,3386,1,Single,Female,Asian,31,1,1,1,unmarried_couple,90800,1,0,Bottom,0
1613,3387,0,Single,Male,White,33,1,1,1,unmarried_couple,90800,1,0,Bottom,0
1613,3388,0,Single,Male,Asian,5,0,1,0,unmarried_couple,90800,1,0,Bottom,0
1614,3389,1,Single,Female,White,34,1,1,1,unmarried_couple,119400,1,0,Top,0
1614,3390,0,Single,Male,White,29,0,0,1,unmarried_couple,119400,1,0,Top,0
1615,3391,1,Single,Female,White,31,1,1,1,unmarried_couple,89000,0,0,Top,0
1615,3392,0,Single,Male,White,32,0,1,1,unmarried_couple,89000,0,0,Top,0
1616,3393,1,Single,Female,White,33,0,0,1,unmarried_couple,107000,1,0,Middle,0
1616,3394,0,Single,Male,White,33,1,1,1,unmarried_couple,107000,1,0,Middle,1
1617,3395,1,Single,Female,White,30,1,0,1,unmarried_couple,119800,0,0,Middle,0
1617,3396,0,Single,Male,White,26,0,1,1,unmarried_couple,119800,0,0,Middle,0
1618,3397,1,Single,Female,White,27,1,1,1,unmarried_couple,91000,0,0,Top,0
1618,3398,0,Single,Male,White,31,0,0,1,unmarried_couple,91000,0,0,Top,0
1619,3399,1,Single,Female,White,29,1,1,1,unmarried_couple,101000,0,0,Top,0
1619,3400,0,Single,Male,White,33,1,1,1,unmarried_couple,101000,0,0,Top,0
1620,3401,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,51300,0,0,Top,0
1621,3402,1,Married,Female,White,28,1,0,1,married_couple,108200,1,1,Middle,0
1621,3403,0,Married,Male,White,33,0,1,1,married_couple,108200,1,1,Middle,1
1621,3404,0,Single,Female,White,2,0,0,0,married_couple,108200,1,1,Middle,0
1622,3405,1,Single,Female,White,28,0,0,1,unmarried_couple,109600,1,0,Middle,0
1622,3406,0,Single,Male,Black,25,0,0,1,unmarried_couple,109600,1,0,Middle,0
1623,3407,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,48500,1,0,Top,0
1624,3408,1,Married,Female,Asian,34,0,1,1,married_couple,107800,0,1,Top,1
1624,3409,0,Married,Male,Asian,30,0,0,1,married_couple,107800,0,1,Top,0
1624,3410,0,Single,Female,Asian,6,0,1,0,married_couple,107800,0,1,Top,0
1624,3411,0,Single,Male,Asian,3,0,1,0,married_couple,107800,0,1,Top,0
1625,3412,1,Single,Female,White,32,0,1,1,unmarried_couple,94000,1,0,Top,0
1625,3413,0,Single,Male,White,26,0,1,1,unmarried_couple,94000,1,0,Top,0
1626,3414,1,Single,Male,Black,31,0,0,1,single_Male_head_of_household,41200,1,0,Bottom,0
1627,3415,1,Married,Female,Asian,33,1,1,1,married_couple,93600,0,1,Top,0
1627,3416,0,Married,Male,White,33,1,1,1,married_couple,93600,0,1,Top,1
1627,3417,0,Single,Female,Asian,7,0,1,0,married_couple,93600,0,1,Top,0
1627,3418,0,Single,Male,Asian,7,0,1,0,married_couple,93600,0,1,Top,0
1628,3419,1,Single,Female,White,33,1,0,1,unmarried_couple,123200,1,0,Top,1
1628,3420,0,Single,Male,White,34,0,1,1,unmarried_couple,123200,1,0,Top,0
1629,3421,1,Single,Female,Black,25,0,1,1,unmarried_couple,96000,1,0,Top,1
1629,3422,0,Single,Male,White,32,1,0,1,unmarried_couple,96000,1,0,Top,0
1629,3423,0,Single,Female,Black,5,0,1,0,unmarried_couple,96000,1,0,Top,0
1629,3424,0,Single,Male,Black,3,0,0,0,unmarried_couple,96000,1,0,Top,0
1630,3425,1,Single,Male,White,34,1,0,1,single_Male_head_of_household,46300,1,0,Top,1
1630,3426,0,Single,Female,White,4,0,1,0,single_Male_head_of_household,46300,1,0,Top,0
1631,3427,1,Single,Male,Black,33,0,0,1,single_Male_head_of_household,50600,0,0,Middle,0
1632,3428,1,Married,Female,Asian,32,1,0,1,married_couple,103400,1,1,Top,0
1632,3429,0,Married,Male,Asian,34,0,1,1,married_couple,103400,1,1,Top,0
1632,3430,0,Single,Male,Asian,7,0,0,0,married_couple,103400,1,1,Top,0
1633,3431,1,Single,Female,Asian,31,1,0,1,single_Female_head_of_household,50100,1,0,Top,0
1634,3432,1,Single,Female,White,34,0,1,1,unmarried_couple,97400,0,0,Middle,0
1634,3433,0,Single,Male,White,29,1,0,1,unmarried_couple,97400,0,0,Middle,0
1635,3434,1,Single,Female,Asian,33,0,0,1,unmarried_couple,119000,1,0,Top,0
1635,3435,0,Single,Male,White,32,1,1,1,unmarried_couple,119000,1,0,Top,0
1636,3436,1,Married,Female,Black,29,1,1,1,married_couple,91000,0,1,Middle,1
1636,3437,0,Married,Male,White,32,1,1,1,married_couple,91000,0,1,Middle,0
1636,3438,0,Single,Female,Black,7,0,1,0,married_couple,91000,0,1,Middle,0
1637,3439,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,50800,0,0,Top,0
1638,3440,1,Single,Female,White,33,1,1,1,single_Female_head_of_household,51200,0,0,Top,0
1638,3441,0,Single,Male,White,5,0,1,0,single_Female_head_of_household,51200,0,0,Top,0
1639,3442,1,Single,Female,White,33,1,1,1,unmarried_couple,104800,1,0,Top,0
1639,3443,0,Single,Male,White,32,1,1,1,unmarried_couple,104800,1,0,Top,0
1639,3444,0,Single,Male,White,7,0,1,0,unmarried_couple,104800,1,0,Top,0
1639,3445,0,Single,Male,White,7,0,0,0,unmarried_couple,104800,1,0,Top,0
1640,3446,1,Single,Female,White,28,1,1,1,unmarried_couple,101400,1,0,Bottom,1
1640,3447,0,Single,Male,Asian,34,1,1,1,unmarried_couple,101400,1,0,Bottom,1
1640,3448,0,Single,Male,White,5,0,1,0,unmarried_couple,101400,1,0,Bottom,0
1640,3449,0,Single,Female,White,7,0,1,0,unmarried_couple,101400,1,0,Bottom,0
1641,3450,1,Single,Female,Asian,31,1,1,1,unmarried_couple,90600,1,0,Top,0
1641,3451,0,Single,Male,Asian,32,0,1,1,unmarried_couple,90600,1,0,Top,0
1641,3452,0,Single,Female,Asian,4,0,1,0,unmarried_couple,90600,1,0,Top,0
1642,3453,1,Single,Female,White,32,0,1,1,unmarried_couple,102200,1,0,Top,0
1642,3454,0,Single,Male,Asian,29,0,0,1,unmarried_couple,102200,1,0,Top,0
1642,3455,0,Single,Male,White,5,0,1,0,unmarried_couple,102200,1,0,Top,0
1643,3456,1,Single,Male,Black,30,1,1,1,single_Male_head_of_household,46100,0,0,Top,1
1643,3457,0,Single,Male,Black,7,0,0,0,single_Male_head_of_household,46100,0,0,Top,0
1644,3458,1,Single,Female,Black,32,0,1,1,unmarried_couple,110800,0,0,Top,1
1644,3459,0,Single,Male,White,28,1,1,1,unmarried_couple,110800,0,0,Top,0
1644,3460,0,Single,Male,Black,2,0,1,0,unmarried_couple,110800,0,0,Top,0
1644,3461,0,Single,Male,Black,7,0,1,0,unmarried_couple,110800,0,0,Top,0
1645,3462,1,Single,Female,White,25,1,1,1,unmarried_couple,109400,1,0,Top,0
1645,3463,0,Single,Male,White,30,0,1,1,unmarried_couple,109400,1,0,Top,0
1646,3464,1,Single,Female,White,34,0,1,1,unmarried_couple,108000,0,0,Bottom,0
1646,3465,0,Single,Male,Asian,32,1,1,1,unmarried_couple,108000,0,0,Bottom,1
1646,3466,0,Single,Male,White,4,0,0,0,unmarried_couple,108000,0,0,Bottom,0
1647,3467,1,Single,Female,White,26,1,1,1,unmarried_couple,98000,1,0,Top,1
1647,3468,0,Single,Male,White,32,0,1,1,unmarried_couple,98000,1,0,Top,0
1648,3469,1,Single,Female,Black,31,1,1,1,unmarried_couple,102800,1,0,Top,0
1648,3470,0,Single,Male,Asian,32,1,0,1,unmarried_couple,102800,1,0,Top,0
1648,3471,0,Single,Female,Black,3,0,1,0,unmarried_couple,102800,1,0,Top,0
1649,3472,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,52600,1,0,Top,0
1650,3473,1,Married,Female,White,31,0,1,1,married_couple,96000,1,1,Top,0
1650,3474,0,Married,Male,White,33,0,1,1,married_couple,96000,1,1,Top,0
1651,3475,1,Single,Female,Black,32,1,0,1,unmarried_couple,95800,0,0,Bottom,0
1651,3476,0,Single,Male,White,33,1,1,1,unmarried_couple,95800,0,0,Bottom,1
1652,3477,1,Single,Female,Asian,32,0,1,1,unmarried_couple,113400,0,0,Middle,0
1652,3478,0,Single,Male,Asian,33,0,1,1,unmarried_couple,113400,0,0,Middle,0
1653,3479,1,Single,Male,White,34,0,0,1,single_Male_head_of_household,53400,1,0,Top,1
1654,3480,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,46900,1,0,Top,0
1655,3481,1,Single,Female,White,32,1,1,1,unmarried_couple,96000,1,0,Middle,0
1655,3482,0,Single,Male,White,33,1,1,1,unmarried_couple,96000,1,0,Middle,0
1656,3483,1,Single,Female,White,31,1,1,1,unmarried_couple,101000,0,0,Middle,1
1656,3484,0,Single,Male,White,31,1,1,1,unmarried_couple,101000,0,0,Middle,1
1657,3485,1,Married,Female,Asian,30,0,1,1,married_couple,103800,1,1,Top,0
1657,3486,0,Married,Male,White,30,1,0,1,married_couple,103800,1,1,Top,0
1658,3487,1,Single,Male,White,30,0,1,1,single_Male_head_of_household,54100,0,0,Top,1
1659,3488,1,Single,Female,Asian,31,1,1,1,unmarried_couple,111200,0,0,Top,0
1659,3489,0,Single,Male,Asian,32,0,1,1,unmarried_couple,111200,0,0,Top,0
1659,3490,0,Single,Female,Asian,7,0,1,0,unmarried_couple,111200,0,0,Top,0
1659,3491,0,Single,Female,Asian,7,0,1,0,unmarried_couple,111200,0,0,Top,0
1660,3492,1,Single,Female,White,27,0,1,1,unmarried_couple,98600,1,0,Top,0
1660,3493,0,Single,Male,White,31,0,1,1,unmarried_couple,98600,1,0,Top,0
1661,3494,1,Married,Female,White,30,1,1,1,married_couple,108200,0,1,Top,0
1661,3495,0,Married,Male,White,30,0,1,1,married_couple,108200,0,1,Top,1
1661,3496,0,Single,Female,White,7,0,1,0,married_couple,108200,0,1,Top,0
1662,3497,1,Single,Female,White,30,1,1,1,unmarried_couple,107000,0,0,Middle,0
1662,3498,0,Single,Male,White,32,0,1,1,unmarried_couple,107000,0,0,Middle,0
1662,3499,0,Single,Male,White,5,0,0,0,unmarried_couple,107000,0,0,Middle,0
1663,3500,1,Married,Female,Asian,30,1,1,1,married_couple,89000,1,1,Top,0
1663,3501,0,Married,Male,White,30,0,0,1,married_couple,89000,1,1,Top,0
1664,3502,1,Married,Female,White,25,0,1,1,married_couple,94800,1,1,Top,0
1664,3503,0,Married,Male,Asian,28,0,0,1,married_couple,94800,1,1,Top,0
1665,3504,1,Single,Male,White,31,1,0,1,single_Male_head_of_household,52200,0,0,Top,0
1666,3505,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,43300,0,0,Middle,1
1667,3506,1,Single,Female,Asian,33,1,0,1,unmarried_couple,102800,1,0,Top,1
1667,3507,0,Single,Male,White,26,0,1,1,unmarried_couple,102800,1,0,Top,1
1668,3508,1,Single,Female,White,31,0,1,1,unmarried_couple,105200,0,0,Bottom,0
1668,3509,0,Single,Male,White,26,0,1,1,unmarried_couple,105200,0,0,Bottom,1
1668,3510,0,Single,Male,White,4,0,0,0,unmarried_couple,105200,0,0,Bottom,0
1669,3511,1,Single,Female,Black,33,1,1,1,unmarried_couple,94600,1,0,Top,0
1669,3512,0,Single,Male,White,33,0,0,1,unmarried_couple,94600,1,0,Top,1
1670,3513,1,Married,Female,Black,30,1,0,1,married_couple,110600,0,1,Top,0
1670,3514,0,Married,Male,Black,30,1,0,1,married_couple,110600,0,1,Top,1
1670,3515,0,Single,Female,Black,6,0,0,0,married_couple,110600,0,1,Top,0
1670,3516,0,Single,Female,Black,6,0,1,0,married_couple,110600,0,1,Top,0
1671,3517,1,Single,Female,White,26,0,1,1,unmarried_couple,111400,0,0,Middle,0
1671,3518,0,Single,Male,White,28,1,0,1,unmarried_couple,111400,0,0,Middle,0
1672,3519,1,Married,Female,Black,32,1,1,1,married_couple,105800,0,1,Top,0
1672,3520,0,Married,Male,White,31,0,1,1,married_couple,105800,0,1,Top,0
1673,3521,1,Single,Female,Asian,32,1,1,1,unmarried_couple,95800,1,0,Top,0
1673,3522,0,Single,Male,White,27,1,0,1,unmarried_couple,95800,1,0,Top,0
1673,3523,0,Single,Female,Asian,6,0,1,0,unmarried_couple,95800,1,0,Top,0
1674,3524,1,Single,Female,White,26,1,1,1,unmarried_couple,96000,1,0,Top,0
1674,3525,0,Single,Male,White,32,0,0,1,unmarried_couple,96000,1,0,Top,0
1675,3526,1,Single,Female,White,30,0,0,1,single_Female_head_of_household,42600,1,0,Bottom,0
1676,3527,1,Single,Male,White,26,0,0,1,single_Male_head_of_household,42400,1,0,Top,1
1677,3528,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,54100,0,0,Top,0
1678,3529,1,Single,Female,White,31,1,1,1,unmarried_couple,105800,1,0,Top,0
1678,3530,0,Single,Male,Asian,31,0,1,1,unmarried_couple,105800,1,0,Top,0
1678,3531,0,Single,Male,White,6,0,1,0,unmarried_couple,105800,1,0,Top,0
1679,3532,1,Single,Female,White,26,0,1,1,unmarried_couple,109400,1,0,Middle,1
1679,3533,0,Single,Male,White,32,1,1,1,unmarried_couple,109400,1,0,Middle,0
1680,3534,1,Single,Female,White,31,0,1,1,single_Female_head_of_household,45100,1,0,Top,1
1680,3535,0,Single,Female,White,6,0,1,0,single_Female_head_of_household,45100,1,0,Top,0
1681,3536,1,Single,Male,White,31,0,0,1,single_Male_head_of_household,57400,0,0,Bottom,0
1682,3537,1,Single,Female,Black,31,1,1,1,unmarried_couple,111800,1,0,Middle,0
1682,3538,0,Single,Male,White,30,1,1,1,unmarried_couple,111800,1,0,Middle,1
1682,3539,0,Single,Male,Black,6,0,1,0,unmarried_couple,111800,1,0,Middle,0
1682,3540,0,Single,Female,Black,4,0,1,0,unmarried_couple,111800,1,0,Middle,0
1683,3541,1,Single,Male,White,33,0,0,1,single_Male_head_of_household,48300,1,0,Top,0
1684,3542,1,Single,Male,White,29,0,1,1,single_Male_head_of_household,56800,0,0,Middle,0
1685,3543,1,Single,Male,White,32,0,0,1,single_Male_head_of_household,45600,0,0,Bottom,0
1686,3544,1,Single,Female,White,25,1,1,1,single_Female_head_of_household,51500,0,0,Top,0
1687,3545,1,Married,Female,White,26,1,0,1,married_couple,104600,0,1,Top,1
1687,3546,0,Married,Male,Asian,31,1,1,1,married_couple,104600,0,1,Top,1
1688,3547,1,Single,Female,White,31,0,0,1,unmarried_couple,93200,0,0,Top,0
1688,3548,0,Single,Male,White,31,0,1,1,unmarried_couple,93200,0,0,Top,1
1688,3549,0,Single,Female,White,5,0,1,0,unmarried_couple,93200,0,0,Top,0
1688,3550,0,Single,Male,White,4,0,1,0,unmarried_couple,93200,0,0,Top,0
1689,3551,1,Single,Female,White,33,0,1,1,unmarried_couple,93600,0,0,Top,0
1689,3552,0,Single,Male,White,30,1,1,1,unmarried_couple,93600,0,0,Top,0
1689,3553,0,Single,Female,White,6,0,1,0,unmarried_couple,93600,0,0,Top,0
1690,3554,1,Single,Female,White,30,0,1,1,single_Female_head_of_household,44200,0,0,Top,1
1691,3555,1,Single,Male,Asian,32,0,0,1,single_Male_head_of_household,40700,1,0,Top,0
1692,3556,1,Married,Female,Asian,34,0,0,1,married_couple,99800,0,1,Top,1
1692,3557,0,Married,Male,White,30,0,1,1,married_couple,99800,0,1,Top,0
1692,3558,0,Single,Female,Asian,3,0,1,0,married_couple,99800,0,1,Top,0
1693,3559,1,Single,Female,Asian,30,1,1,1,unmarried_couple,112000,1,0,Middle,0
1693,3560,0,Single,Male,White,32,0,1,1,unmarried_couple,112000,1,0,Middle,0
1694,3561,1,Single,Female,Asian,31,0,1,1,unmarried_couple,102600,1,0,Bottom,0
1694,3562,0,Single,Male,White,30,1,0,1,unmarried_couple,102600,1,0,Bottom,0
1695,3563,1,Single,Male,White,27,0,0,1,single_Male_head_of_household,50600,1,0,Middle,0
1696,3564,1,Single,Female,White,33,1,1,1,unmarried_couple,111200,1,0,Top,0
1696,3565,0,Single,Male,White,27,1,0,1,unmarried_couple,111200,1,0,Top,0
1697,3566,1,Married,Female,White,31,1,1,1,married_couple,109000,1,1,Top,0
1697,3567,0,Married,Male,White,27,0,1,1,married_couple,109000,1,1,Top,0
1698,3568,1,Married,Female,White,33,0,1,1,married_couple,107800,1,1,Middle,1
1698,3569,0,Married,Male,Black,28,1,0,1,married_couple,107800,1,1,Middle,1
1698,3570,0,Single,Male,White,4,0,1,0,married_couple,107800,1,1,Middle,0
1698,3571,0,Single,Male,White,3,0,1,0,married_couple,107800,1,1,Middle,0
1699,3572,1,Single,Male,Asian,31,0,1,1,single_Male_head_of_household,52000,1,0,Top,0
1700,3573,1,Married,Female,White,31,1,1,1,married_couple,92200,0,1,Top,1
1700,3574,0,Married,Male,White,28,0,1,1,married_couple,92200,0,1,Top,0
1700,3575,0,Single,Female,White,5,0,1,0,married_couple,92200,0,1,Top,0
1701,3576,1,Single,Female,White,25,0,1,1,unmarried_couple,92200,1,0,Bottom,1
1701,3577,0,Single,Male,White,32,1,1,1,unmarried_couple,92200,1,0,Bottom,1
1701,3578,0,Single,Female,White,5,0,1,0,unmarried_couple,92200,1,0,Bottom,0
1702,3579,1,Single,Male,White,25,1,0,1,single_Male_head_of_household,45400,1,0,Bottom,0
1703,3580,1,Single,Female,White,33,0,0,1,unmarried_couple,99200,1,0,Top,0
1703,3581,0,Single,Male,White,32,0,0,1,unmarried_couple,99200,1,0,Top,0
1704,3582,1,Single,Male,White,27,1,0,1,single_Male_head_of_household,59300,1,0,Top,0
1705,3583,1,Single,Male,White,29,0,0,1,single_Male_head_of_household,47200,1,0,Top,0
1706,3584,1,Married,Female,Asian,25,1,1,1,married_couple,91200,1,1,Top,0
1706,3585,0,Married,Male,White,34,1,1,1,married_couple,91200,1,1,Top,0
1707,3586,1,Married,Female,White,29,1,1,1,married_couple,96200,1,1,Top,0
1707,3587,0,Married,Male,White,30,1,0,1,married_couple,96200,1,1,Top,1
1707,3588,0,Single,Male,White,2,0,1,0,married_couple,96200,1,1,Top,0
1707,3589,0,Single,Male,White,5,0,0,0,married_couple,96200,1,1,Top,0
1708,3590,1,Single,Female,White,32,1,0,1,unmarried_couple,101200,1,0,Bottom,0
1708,3591,0,Single,Male,White,29,1,1,1,unmarried_couple,101200,1,0,Bottom,0
1709,3592,1,Single,Male,White,27,0,1,1,single_Male_head_of_household,54100,0,0,Top,0
1710,3593,1,Single,Male,White,30,1,1,1,single_Male_head_of_household,44300,1,0,Bottom,0
1711,3594,1,Single,Male,White,30,1,0,1,single_Male_head_of_household,58800,0,0,Top,0
1712,3595,1,Single,Female,White,32,1,1,1,unmarried_couple,100600,0,0,Top,0
1712,3596,0,Single,Male,White,33,0,1,1,unmarried_couple,100600,0,0,Top,1
1712,3597,0,Single,Male,White,3,0,0,0,unmarried_couple,100600,0,0,Top,0
1713,3598,1,Single,Female,Asian,30,1,1,1,unmarried_couple,111800,1,0,Top,0
1713,3599,0,Single,Male,White,27,0,0,1,unmarried_couple,111800,1,0,Top,0
1714,3600,1,Single,Male,White,28,0,1,1,single_Male_head_of_household,49400,1,0,Top,0
1715,3601,1,Single,Female,White,30,0,1,1,unmarried_couple,101400,1,0,Top,1
1715,3602,0,Single,Male,Asian,32,0,1,1,unmarried_couple,101400,1,0,Top,0
1716,3603,1,Single,Female,Black,26,1,1,1,single_Female_head_of_household,64400,1,0,Top,0
1717,3604,1,Single,Female,White,32,0,1,1,unmarried_couple,100400,1,0,Top,0
1717,3605,0,Single,Male,Black,30,0,0,1,unmarried_couple,100400,1,0,Top,0
1718,3606,1,Single,Female,Asian,31,1,1,1,unmarried_couple,108800,1,0,Middle,1
1718,3607,0,Single,Male,White,31,1,0,1,unmarried_couple,108800,1,0,Middle,1
1719,3608,1,Single,Female,Asian,31,0,1,1,unmarried_couple,96600,1,0,Middle,1
1719,3609,0,Single,Male,White,32,1,1,1,unmarried_couple,96600,1,0,Middle,0
1720,3610,1,Single,Female,White,28,0,1,1,unmarried_couple,111200,1,0,Top,1
1720,3611,0,Single,Male,White,32,1,1,1,unmarried_couple,111200,1,0,Top,1
1720,3612,0,Single,Male,White,7,0,0,0,unmarried_couple,111200,1,0,Top,0
1720,3613,0,Single,Male,White,4,0,0,0,unmarried_couple,111200,1,0,Top,0
1721,3614,1,Married,Female,White,30,0,0,1,married_couple,116400,0,1,Top,0
1721,3615,0,Married,Male,White,26,1,0,1,married_couple,116400,0,1,Top,1
1721,3616,0,Single,Male,White,7,0,0,0,married_couple,116400,0,1,Top,0
1721,3617,0,Single,Male,White,4,0,1,0,married_couple,116400,0,1,Top,0
1722,3618,1,Single,Female,Asian,32,0,0,1,unmarried_couple,86000,1,0,Top,0
1722,3619,0,Single,Male,Asian,26,1,0,1,unmarried_couple,86000,1,0,Top,0
1722,3620,0,Single,Male,Asian,6,0,1,0,unmarried_couple,86000,1,0,Top,0
1723,3621,1,Single,Female,White,29,0,0,1,unmarried_couple,113600,0,0,Bottom,0
1723,3622,0,Single,Male,White,33,0,0,1,unmarried_couple,113600,0,0,Bottom,1
1724,3623,1,Single,Male,Asian,34,1,0,1,single_Male_head_of_household,51700,1,0,Top,1
1725,3624,1,Single,Male,Asian,33,1,0,1,single_Male_head_of_household,41500,0,0,Top,0
1726,3625,1,Married,Female,Asian,26,1,1,1,married_couple,132600,0,1,Middle,1
1726,3626,0,Married,Male,White,33,1,0,1,married_couple,132600,0,1,Middle,1
1726,3627,0,Single,Male,Asian,2,0,0,0,married_couple,132600,0,1,Middle,0
1727,3628,1,Single,Female,White,26,0,1,1,unmarried_couple,100800,1,0,Top,1
1727,3629,0,Single,Male,White,30,1,0,1,unmarried_couple,100800,1,0,Top,0
1727,3630,0,Single,Female,White,2,0,1,0,unmarried_couple,100800,1,0,Top,0
1727,3631,0,Single,Female,White,7,0,1,0,unmarried_couple,100800,1,0,Top,0
1728,3632,1,Single,Male,White,31,0,1,1,single_Male_head_of_household,58800,0,0,Middle,0
1729,3633,1,Single,Female,White,33,1,1,1,unmarried_couple,93000,0,0,Top,0
1729,3634,0,Single,Male,White,33,0,1,1,unmarried_couple,93000,0,0,Top,0
1729,3635,0,Single,Male,White,7,0,1,0,unmarried_couple,93000,0,0,Top,0
1729,3636,0,Single,Female,White,3,0,0,0,unmarried_couple,93000,0,0,Top,0
1730,3637,1,Single,Female,Asian,28,1,1,1,single_Female_head_of_household,49000,1,0,Top,0
1730,3638,0,Single,Female,Asian,3,0,1,0,single_Female_head_of_household,49000,1,0,Top,0
1731,3639,1,Single,Male,Asian,26,1,1,1,single_Male_head_of_household,44000,0,0,Top,1
1732,3640,1,Single,Female,White,34,0,1,1,unmarried_couple,104800,0,0,Bottom,1
1732,3641,0,Single,Male,Black,25,0,0,1,unmarried_couple,104800,0,0,Bottom,1
1733,3642,1,Married,Female,Asian,33,1,1,1,married_couple,109200,1,1,Top,1
1733,3643,0,Married,Male,White,27,0,0,1,married_couple,109200,1,1,Top,0
1734,3644,1,Single,Female,White,31,1,1,1,unmarried_couple,99200,0,0,Top,0
