person_id,is_registered_democrat,score
13249,0,8.65E-09
13250,0,8.41E-09
13251,0,0.303929677
13252,0,0.318454024
13253,0,0.389042059
13254,0,0.345779449
13255,0,0.320310798
13256,0,0.33272553
13257,0,0.314632328
13258,0,0.352248619
13259,0,0.352977758
13260,0,0.342735495
13261,0,8.40E-09
13262,0,0.29418776
13263,0,0.336815058
13264,0,0.367298647
13265,0,0.344018878
13266,0,8.94E-09
13267,0,0.275991652
13268,0,0.299115851
13269,0,7.70E-09
13270,0,7.07E-09
13271,0,0.311783529
13272,0,0.324025318
13273,0,8.40E-09
13274,0,0.355139409
13275,0,0.361630666
13276,0,8.87E-09
13277,0,0.312483466
13278,0,0.347405843
13279,0,9.71E-09
13280,0,0.347868288
13281,0,0.305875036
13282,0,0.371872762
13283,0,0.305039364
13284,0,0.343665046
13285,0,0.346220256
13286,0,0.284051056
13287,0,0.338285859
13288,0,0.297915244
13289,0,0.307998812
13290,0,0.349855895
13291,0,0.307343678
13292,0,0.281547903
13293,0,0.324465754
13294,0,8.91E-09
13295,0,0.35046539
13296,0,9.20E-09
13297,0,8.45E-09
13298,0,0.292603862
13299,0,0.300854409
13300,0,7.98E-09
13301,0,7.54E-09
13302,0,0.346385626
13303,0,0.321282213
13304,0,1.04E-08
13305,0,0.319393112
13306,0,0.318925979
13307,0,0.34342044
13308,0,0.34342044
13309,0,8.28E-09
13310,0,0.368403199
13311,0,0.372349283
13312,0,0.35057626
13313,0,9.74E-09
13314,0,0.33705729
13315,0,0.330778567
13316,0,8.67E-09
13317,0,0.339257666
13318,0,0.345614215
13319,0,0.317282663
13320,0,0.328836354
13321,0,0.295164926
13322,0,0.300618233
13323,0,0.353979423
13324,0,0.323569697
13325,0,0.392171982
13326,0,0.332914396
13327,0,0.341752455
13328,0,0.27313337
13329,0,0.287941912
13330,0,0.342920688
13331,0,0.330313859
13332,0,0.351425866
13333,0,0.322431503
13334,0,9.61E-09
13335,0,0.312607313
13336,0,0.353658909
13337,0,0.331425067
13338,0,0.335185266
13339,0,0.288825576
13340,0,7.75E-09
13341,0,8.20E-09
13342,0,0.361654644
13343,0,0.297847836
13344,0,0.310318595
13345,0,7.54E-09
13346,0,0.390258181
13347,0,0.346937129
13348,0,0.331007309
13349,0,0.311499965
13350,0,0.317586408
13351,0,0.355135313
13352,0,0.337706995
13353,0,0.35950102
13354,0,9.57E-09
13355,0,0.346881961
13356,0,0.334203573
13357,0,1.01E-08
13358,0,0.266194764
13359,0,0.329337875
13360,0,8.37E-09
13361,0,0.339830651
13362,0,0.355195177
13363,0,9.93E-09
13364,0,0.337533159
13365,0,9.72E-09
13366,0,0.31244013
13367,0,0.308816566
13368,0,8.53E-09
13369,0,0.294238323
13370,0,0.324375263
13371,0,8.76E-09
13372,0,0.319769698
13373,0,0.290736594
13374,0,0.343204497
13375,0,7.82E-09
13376,0,8.76E-09
13377,0,0.330512688
13378,0,0.372954088
13379,0,8.90E-09
13380,0,0.307862298
13381,0,0.267421689
13382,0,0.318124064
13383,0,0.362723415
13384,0,0.370757253
13385,0,0.338469886
13386,0,9.07E-09
13387,0,9.87E-09
13388,0,0.340274995
13389,0,0.325230336
13390,0,9.04E-09
13391,0,0.365359324
13392,0,0.342136003
13393,0,8.38E-09
13394,0,0.299952489
13395,0,0.346832596
13396,0,8.18E-09
13397,0,0.293704655
13398,0,0.287882819
13399,0,7.94E-09
13400,0,8.40E-09
13401,0,0.342340784
13402,0,0.3108047
13403,0,0.277994284
13404,0,0.320687583
13405,0,0.264714502
13406,0,7.91E-09
13407,0,0.337714146
13408,0,0.306900864
13409,0,9.20E-09
13410,0,0.280256404
13411,0,0.330656912
13412,0,8.66E-09
13413,0,0.312597081
13414,0,0.291188713
13415,0,0.352074188
13416,0,0.315748493
13417,0,0.325583777
13418,0,7.23E-09
13419,0,0.315320869
13420,0,0.321447113
13421,0,7.94E-09
13422,0,0.35644357
13423,0,0.369827456
13424,0,0.327555995
13425,0,9.30E-09
13426,0,0.335494121
13427,0,0.304790177
13428,0,0.387653896
13429,0,0.350860873
13430,0,9.75E-09
13431,0,8.96E-09
13432,0,0.306689651
13433,0,0.322510287
13434,0,0.39275258
13435,0,0.372747725
13436,0,0.286035675
13437,0,0.328944959
13438,0,0.350472755
13439,0,0.341150154
13440,0,0.364343618
13441,0,0.316927479
13442,0,0.35855869
13443,0,0.346446555
13444,0,0.303157512
13445,0,0.290896481
13446,0,0.275994885
13447,0,7.07E-09
13448,0,7.70E-09
13449,0,0.346771635
13450,0,0.383389105
13451,0,0.331586954
13452,0,0.304651363
13453,0,8.70E-09
13454,0,0.292011631
13455,0,0.378053733
13456,0,0.37143921
13457,0,0.32821862
13458,0,0.322051149
13459,0,0.377881984
13460,0,0.367327339
13461,0,9.90E-09
13462,0,9.09E-09
13463,0,0.346226051
13464,0,0.329808385
13465,0,7.71E-09
13466,0,0.369533331
13467,0,0.386787218
13468,0,1.03E-08
13469,0,0.326028864
13470,0,0.338554829
13471,0,0.326523605
13472,0,0.345483392
13473,0,0.349319754
13474,0,0.345043029
13475,0,0.351450319
13476,0,0.28293817
13477,0,0.327006093
13478,0,0.30475454
13479,0,0.295272986
13480,0,0.347991927
13481,0,0.347991927
13482,0,0.32327972
13483,0,0.308634947
13484,0,0.314992655
13485,0,0.358334704
13486,0,0.310639296
13487,0,0.316787697
13488,0,0.367447162
13489,0,0.335294454
13490,0,0.346295226
13491,0,0.286259504
13492,0,7.96E-09
13493,0,0.315785169
13494,0,0.366475151
13495,0,0.349471579
13496,0,0.354470501
13497,0,0.354470501
13498,0,1.02E-08
13499,0,9.36E-09
13500,0,0.28881343
13501,0,0.316195472
13502,0,6.92E-09
13503,0,0.337791184
13504,0,0.309385132
13505,0,8.08E-09
13506,0,8.31E-09
13507,0,0.328272312
13508,0,0.322776368
13509,0,0.319088561
13510,0,8.45E-09
13511,0,0.343407372
13512,0,0.337305415
13513,0,0.321102995
13514,0,9.28E-09
13515,0,0.34977282
13516,0,0.335172351
13517,0,0.337560384
13518,0,0.322770772
13519,0,0.354362773
13520,0,0.287034931
13521,0,0.332856073
13522,0,0.296788597
13523,0,0.386152109
13524,0,0.379482348
13525,0,0.334738028
13526,0,0.311222383
13527,0,9.65E-09
13528,0,0.299971261
13529,0,0.347122534
13530,0,0.339208823
13531,0,0.304725679
13532,0,0.290165723
13533,0,0.301931095
13534,0,7.37E-09
13535,0,7.17E-09
13536,0,0.319690254
13537,0,0.324642793
13538,0,0.346034219
13539,0,8.52E-09
13540,0,8.77E-09
13541,0,0.321625977
13542,0,0.334149392
13543,0,0.383446671
13544,0,0.345868927
13545,0,0.352283305
13546,0,8.28E-09
13547,0,0.357432819
13548,0,0.338224961
13549,0,1.00E-08
13550,0,0.315360559
13551,0,0.298966116
13552,0,0.275848937
13553,0,7.27E-09
13554,0,0.346998773
13555,0,0.343174457
13556,0,0.36914672
13557,0,0.362597181
13558,0,9.27E-09
13559,0,0.335230218
13560,0,0.341550314
13561,0,0.348258741
13562,0,0.384940705
13563,0,0.284537773
13564,0,0.323931995
13565,0,0.366885129
13566,0,0.30648665
13567,0,0.344760714
13568,0,0.322182017
13569,0,9.07E-09
13570,0,0.349357582
13571,0,0.348669311
13572,0,9.76E-09
13573,0,0.305787384
13574,0,0.314244532
13575,0,8.74E-09
13576,0,0.317420461
13577,0,0.315110623
13578,0,0.297125435
13579,0,0.35736575
13580,0,0.356629238
13581,0,0.34760962
13582,0,9.45E-09
13583,0,0.335936029
13584,0,0.378679933
13585,0,0.316415768
13586,0,0.32378144
13587,0,0.292831076
13588,0,0.332839349
13589,0,0.37456379
13590,0,0.357537248
13591,0,0.356527361
13592,0,0.316518336
13593,0,0.29559571
13594,0,0.329508477
13595,0,0.358736996
13596,0,0.316590843
13597,0,0.292679824
13598,0,0.316600138
13599,0,0.369600486
13600,0,0.331078304
13601,0,9.03E-09
13602,0,0.326192309
13603,0,0.338721397
13604,0,0.314814681
13605,0,0.336676521
13606,0,0.359731904
13607,0,0.333898441
13608,0,0.301129818
13609,0,0.325413574
13610,0,0.347936679
13611,0,0.312986533
13612,0,0.330754166
13613,0,0.333262123
13614,0,7.61E-09
13615,0,7.61E-09
13616,0,0.348237976
13617,0,0.304829495
13618,0,8.13E-09
13619,0,8.61E-09
13620,0,0.351740975
13621,0,0.364889491
13622,0,0.296566349
13623,0,0.304880472
13624,0,7.91E-09
13625,0,0.322769296
13626,0,7.34E-09
13627,0,8.22E-09
13628,0,0.345166074
13629,0,0.312410868
13630,0,0.322191141
13631,0,0.326834872
13632,0,0.339376209
13633,0,0.313869997
13634,0,0.303562356
13635,0,0.371399455
13636,0,0.301835165
13637,0,8.73E-09
13638,0,9.50E-09
13639,0,0.327850027
13640,0,0.294007823
13641,0,0.302053659
13642,0,0.368579838
13643,0,0.352824832
13644,0,0.353082468
13645,0,0.383273982
13646,0,0.325352646
13647,0,0.306948593
13648,0,0.319088561
13649,0,0.339090307
13650,0,0.375362752
13651,0,0.340301944
13652,0,0.346667794
13653,0,9.15E-09
13654,0,0.324846571
13655,0,0.369590064
13656,0,8.93E-09
13657,0,9.44E-09
13658,0,0.301271016
13659,0,0.356862611
13660,0,0.338827527
13661,0,0.322587583
13662,0,0.333032482
13663,0,0.305758468
13664,0,0.299799118
13665,0,7.51E-09
13666,0,0.36955753
13667,0,0.331186168
13668,0,0.343809197
13669,0,0.293083264
13670,0,0.302524687
13671,0,0.337928412
13672,0,0.313144268
13673,0,8.95E-09
13674,0,0.347370906
13675,0,0.373199515
13676,0,0.366619858
13677,0,0.305190191
13678,0,0.317292453
13679,0,7.49E-09
13680,0,8.38E-09
13681,0,0.32335301
13682,0,0.368002914
13683,0,0.306630999
13684,0,8.20E-09
13685,0,8.20E-09
13686,0,0.310081033
13687,0,0.327099887
13688,0,0.365412036
13689,0,8.87E-09
13690,0,0.373305874
13691,0,8.92E-09
13692,0,0.311309643
13693,0,0.354864332
13694,0,0.371837255
13695,0,0.334125523
13696,0,0.386098225
13697,0,9.41E-09
13698,0,0.336380724
13699,0,0.355540116
13700,0,0.366386202
13701,0,0.311531935
13702,0,0.317618715
13703,0,0.317516933
13704,0,0.318474521
13705,0,0.360201788
13706,0,0.317467303
13707,0,0.369848778
13708,0,0.352915626
13709,0,9.84E-09
13710,0,0.374531478
13711,0,0.327950225
13712,0,0.289113616
13713,0,0.310436238
13714,0,7.54E-09
13715,0,0.320482737
13716,0,0.382119659
13717,0,0.318824089
13718,0,0.334968255
13719,0,7.76E-09
13720,0,0.346506023
13721,0,0.342684288
13722,0,0.318263151
13723,0,0.343249969
13724,0,9.97E-09
13725,0,0.365662898
13726,0,0.361746835
13727,0,1.02E-08
13728,0,0.301466064
13729,0,0.313487277
13730,0,0.284472166
13731,0,0.368183236
13732,0,0.338527947
13733,0,9.23E-09
13734,0,0.333370344
13735,0,0.349872757
13736,0,0.318272856
13737,0,0.318272856
13738,0,8.52E-09
13739,0,0.329287289
13740,0,0.36817283
13741,0,0.378737226
13742,0,9.39E-09
13743,0,0.370867102
13744,0,0.377477555
13745,0,9.88E-09
13746,0,0.335678058
13747,0,0.335678058
13748,0,9.75E-09
13749,0,9.22E-09
13750,0,0.310323055
13751,0,0.34131073
13752,0,9.35E-09
13753,0,8.59E-09
13754,0,0.31410014
13755,0,0.332275691
13756,0,8.97E-09
13757,0,0.33215774
13758,0,0.357663116
13759,0,0.345661585
13760,0,0.386444582
13761,0,0.366567072
13762,0,9.17E-09
13763,0,1.06E-08
13764,0,0.318933378
13765,0,0.312832954
13766,0,0.370870876
13767,0,0.377481357
13768,0,0.355271425
13769,0,0.3299836
13770,0,0.371190479
13771,0,0.345238925
13772,0,9.09E-09
13773,0,0.292704676
13774,0,0.275483936
13775,0,7.34E-09
13776,0,0.339304999
13777,0,0.377538579
13778,0,0.366987867
13779,0,9.08E-09
13780,0,0.371228925
13781,0,0.356119231
13782,0,0.389099939
13783,0,9.53E-09
13784,0,0.303466245
13785,0,0.324131997
13786,0,8.65E-09
13787,0,0.333471012
13788,0,0.335891688
13789,0,0.335891688
13790,0,0.305739048
13791,0,0.29741153
13792,0,0.351380548
13793,0,0.324366107
13794,0,0.359921252
13795,0,9.42E-09
13796,0,0.332369595
13797,0,0.322427324
13798,0,7.67E-09
13799,0,7.89E-09
13800,0,0.351481369
13801,0,0.364456415
13802,0,9.34E-09
13803,0,0.336513399
13804,0,0.336513399
13805,0,0.306910002
13806,0,0.366510534
13807,0,0.343253616
13808,0,0.305932538
13809,0,0.360629749
13810,0,0.343888341
13811,0,8.69E-09
13812,0,0.357820682
13813,0,0.370895909
13814,0,0.349855895
13815,0,0.37628048
13816,0,0.337434738
13817,0,9.03E-09
13818,0,0.332181539
13819,0,0.338473423
13820,0,0.314401974
13821,0,0.294086647
13822,0,0.317946235
13823,0,0.368796134
13824,0,0.313845231
13825,0,0.37490991
13826,0,0.286039328
13827,0,0.315712156
13828,0,8.32E-09
13829,0,0.271974677
13830,0,0.306773757
13831,0,7.76E-09
13832,0,0.361588514
13833,0,0.368130355
13834,0,0.317454221
13835,0,0.346229713
13836,0,7.71E-09
13837,0,0.311734753
13838,0,0.333942009
13839,0,8.40E-09
13840,0,8.40E-09
13841,0,0.349208398
13842,0,0.332721284
13843,0,0.30865721
13844,0,0.318374383
13845,0,7.40E-09
13846,0,0.278247348
13847,0,0.338459402
13848,0,0.281489603
13849,0,0.31453284
13850,0,7.48E-09
13851,0,0.307330348
13852,0,8.23E-09
13853,0,0.286433665
13854,0,0.303145268
13855,0,0.356164331
13856,0,0.34784762
13857,0,0.34784762
13858,0,0.329936917
13859,0,0.342536718
13860,0,0.334805544
13861,0,0.277374459
13862,0,0.3236286
13863,0,0.319935656
13864,0,0.295266254
13865,0,7.35E-09
13866,0,7.77E-09
13867,0,0.333200452
13868,0,0.341724018
13869,0,0.341724018
13870,0,0.332626951
13871,0,8.99E-09
13872,0,8.99E-09
13873,0,0.295324273
13874,0,0.35078458
13875,0,9.21E-09
13876,0,0.32765512
13877,0,7.30E-09
13878,0,0.333498074
13879,0,0.373484362
13880,0,0.369533331
13881,0,0.341580949
13882,0,0.350528188
13883,0,0.305984245
13884,0,0.321805992
13885,0,0.32026336
13886,0,0.298557999
13887,0,0.30244457
13888,0,0.306026471
13889,0,7.18E-09
13890,0,7.60E-09
13891,0,0.32634222
13892,0,0.309173603
13893,0,0.31423756
13894,0,0.309181143
13895,0,0.346475178
13896,0,9.04E-09
13897,0,0.316324063
13898,0,0.318774721
13899,0,0.387133803
13900,0,0.380457596
13901,0,1.00E-08
13902,0,0.307623042
13903,0,0.348655882
13904,0,0.338139209
13905,0,0.325621052
13906,0,1.01E-08
13907,0,0.371172089
13908,0,0.321832565
13909,0,0.344588789
13910,0,0.334562587
13911,0,0.34087655
13912,0,0.299064804
13913,0,0.273689328
13914,0,0.376737778
13915,0,0.390084365
13916,0,9.85E-09
13917,0,9.85E-09
13918,0,0.378683739
13919,0,0.329671381
13920,0,0.326349332
13921,0,0.338881418
13922,0,7.89E-09
13923,0,7.89E-09
13924,0,0.365546191
13925,0,0.378737226
13926,0,9.66E-09
13927,0,0.393682166
13928,0,0.343802755
13929,0,0.326402868
13930,0,0.316554454
13931,0,0.36619628
13932,0,0.383389105
13933,0,0.32844412
13934,0,0.288735519
13935,0,0.302591962
13936,0,0.311000326
13937,0,0.317269214
13938,0,0.34221717
13939,0,0.300738814
13940,0,0.332752183
13941,0,0.34796536
13942,0,8.36E-09
13943,0,0.334799841
13944,0,0.316209717
13945,0,0.347260508
13946,0,0.316222167
13947,0,0.292327082
13948,0,7.88E-09
13949,0,7.24E-09
13950,0,0.356032166
13951,0,0.31821032
13952,0,0.335114489
13953,0,0.322277522
13954,0,0.322277522
13955,0,7.97E-09
13956,0,7.97E-09
13957,0,0.388062431
13958,0,0.377395931
13959,0,0.312640428
13960,0,0.373598325
13961,0,9.72E-09
13962,0,9.18E-09
13963,0,0.372650985
13964,0,8.89E-09
13965,0,0.312560859
13966,0,0.356936193
13967,0,0.353061571
13968,0,9.57E-09
13969,0,0.35413217
13970,0,0.331155342
13971,0,0.316320565
13972,0,0.369593833
13973,0,0.380174469
13974,0,0.297462414
13975,0,0.315458845
13976,0,7.94E-09
13977,0,0.300610811
13978,0,0.328702014
13979,0,7.76E-09
13980,0,0.382756093
13981,0,0.37610905
13982,0,1.04E-08
13983,0,1.04E-08
13984,0,0.349063857
13985,0,0.388463438
13986,0,9.78E-09
13987,0,1.03E-08
13988,0,0.36548972
13989,0,0.355083645
13990,0,9.38E-09
13991,0,0.358324419
13992,0,0.339093933
13993,0,9.79E-09
13994,0,0.308965242
13995,0,8.16E-09
13996,0,0.322324472
13997,0,0.313749361
13998,0,7.66E-09
13999,0,8.82E-09
14000,0,0.332232054
14001,0,0.347433834
14002,0,0.334020037
14003,0,0.337794802
14004,0,8.08E-09
14005,0,0.335423397
14006,0,0.357149522
14007,0,0.368941224
14008,0,0.37553784
14009,0,9.26E-09
14010,0,0.338214099
14011,0,0.331965502
14012,0,0.344602931
14013,0,0.334480238
14014,0,0.340793443
14015,0,0.323016313
14016,0,0.329220179
14017,0,0.357645407
14018,0,0.34681908
14019,0,0.373598325
14020,0,0.380228039
14021,0,0.32962323
14022,0,0.32962323
14023,0,0.327824225
14024,0,0.344193847
14025,0,0.295545011
14026,0,0.332373184
14027,0,0.322430858
14028,0,8.83E-09
14029,0,8.83E-09
14030,0,0.325594692
14031,0,0.350860873
14032,0,0.307839438
14033,0,0.29242784
14034,0,8.11E-09
14035,0,0.325015973
14036,0,0.321314719
14037,0,8.30E-09
14038,0,0.340137966
14039,0,0.323865979
14040,0,0.295222933
14041,0,0.313144268
14042,0,0.316629612
14043,0,0.2986945
14044,0,0.382180972
14045,0,0.320539291
14046,0,0.314716986
14047,0,0.285098722
14048,0,8.05E-09
14049,0,0.379826442
14050,0,0.362699406
14051,0,0.308462398
14052,0,0.308462398
14053,0,7.91E-09
14054,0,7.91E-09
14055,0,0.286639749
14056,0,0.313906669
14057,0,0.319362874
14058,0,0.297691813
14059,0,0.373541342
14060,0,0.341142968
14061,0,9.99E-09
14062,0,0.334880811
14063,0,0.356590649
14064,0,0.329230317
14065,0,0.304738833
14066,0,0.301456204
14067,0,0.369792029
14068,0,0.35286002
14069,0,1.01E-08
14070,0,0.322291912
14071,0,0.377424138
14072,0,0.336173299
14073,0,9.39E-09
14074,0,0.302302948
14075,0,0.371496063
14076,0,0.364928953
14077,0,1.02E-08
14078,0,9.63E-09
14079,0,0.34977282
14080,0,0.290378566
14081,0,0.305234967
14082,0,0.28099376
14083,0,0.283423388
14084,0,0.312943794
14085,0,0.311574569
14086,0,0.311574569
14087,0,8.16E-09
14088,0,7.94E-09
14089,0,0.323918657
14090,0,0.321447113
14091,0,8.40E-09
14092,0,0.293041716
14093,0,0.341296653
14094,0,0.314119883
14095,0,0.290316208
14096,0,7.17E-09
14097,0,0.364985388
14098,0,0.361072451
14099,0,0.35197087
14100,0,0.362336974
14101,0,0.312895172
14102,0,0.384598679
14103,0,0.345369705
14104,0,0.352036615
14105,0,0.310795751
14106,0,0.347854873
14107,0,0.332644062
14108,0,8.84E-09
14109,0,8.59E-09
14110,0,0.338050612
14111,0,0.309706952
14112,0,0.27696585
14113,0,7.52E-09
14114,0,0.311647061
14115,0,0.372516241
14116,0,9.67E-09
14117,0,0.315176578
14118,0,0.363994962
14119,0,0.357485032
14120,0,0.331226236
14121,0,0.324252299
14122,0,0.309779205
14123,0,0.366542074
14124,0,0.335783061
14125,0,0.342108215
14126,0,8.24E-09
14127,0,8.96E-09
14128,0,0.375081122
14129,0,0.355449495
14130,0,0.278222898
14131,0,0.346102321
14132,0,0.312276275
14133,0,0.335782402
14134,0,0.325787861
14135,0,7.78E-09
14136,0,0.364928953
14137,0,0.329133492
14138,0,0.318678942
14139,0,0.345228814
14140,0,0.358100497
14141,0,0.326366538
14142,0,0.357820682
14143,0,0.344953652
14144,0,0.370643643
14145,0,0.370643643
14146,0,0.350306479
14147,0,0.373769296
14148,0,0.335233823
14149,0,0.37793923
14150,0,1.05E-08
14151,0,9.62E-09
14152,0,0.294497861
14153,0,0.286350238
14154,0,8.19E-09
14155,0,7.53E-09
14156,0,0.353802162
14157,0,0.332174446
14158,0,9.87E-09
14159,0,0.304832297
14160,0,0.329273955
14161,0,0.374189287
14162,0,0.32610137
14163,0,0.290397783
14164,0,0.332734806
14165,0,7.26E-09
14166,0,0.320009188
14167,0,0.361830777
14168,0,8.98E-09
14169,0,1.03E-08
14170,0,0.30266258
14171,0,0.340028007
14172,0,0.323758699
14173,0,8.63E-09
14174,0,7.71E-09
14175,0,0.334710916
14176,0,8.67E-09
14177,0,0.2848685
14178,0,0.33315392
14179,0,0.279281959
14180,0,0.365077063
14181,0,0.310847912
14182,0,0.329139146
14183,0,0.341724018
14184,0,7.99E-09
14185,0,7.99E-09
14186,0,0.314064655
14187,0,0.335104917
14188,0,9.09E-09
14189,0,0.317735052
14190,0,0.359416527
14191,0,0.334988171
14192,0,0.388463438
14193,0,0.326343703
14194,0,0.363318773
14195,0,0.3503619
14196,0,8.94E-09
14197,0,0.331132234
14198,0,0.333641629
14199,0,9.55E-09
14200,0,0.309853582
14201,0,0.338281577
14202,0,7.65E-09
14203,0,0.310792286
14204,0,0.316871265
14205,0,0.316784566
14206,0,0.329920268
14207,0,0.323709576
14208,0,0.325040157
14209,0,0.33754716
14210,0,0.365631302
14211,0,0.315000005
14212,0,1.01E-08
14213,0,0.326904559
14214,0,7.27E-09
14215,0,0.366789506
14216,0,0.330906638
14217,0,9.71E-09
14218,0,0.320041626
14219,0,0.311499332
14220,0,0.299361061
14221,0,0.334833697
14222,0,0.313802428
14223,0,8.58E-09
14224,0,9.34E-09
14225,0,0.318024355
14226,0,0.306630999
14227,0,0.339974027
14228,0,0.293604252
14229,0,0.317559753
14230,0,0.32370893
14231,0,0.328646205
14232,0,0.367040678
14233,0,8.83E-09
14234,0,0.370157589
14235,0,0.335369119
14236,0,1.03E-08
14237,0,0.345321882
14238,0,0.336438694
14239,0,0.298617993
14240,0,0.358184068
14241,0,0.326423632
14242,0,0.309492655
14243,0,0.280165048
14244,0,8.55E-09
14245,0,0.295098683
14246,0,0.303389406
14247,0,0.302559443
14248,0,7.48E-09
14249,0,0.306492092
14250,0,0.296979572
14251,0,7.00E-09
14252,0,0.33035673
14253,0,0.290516927
14254,0,0.319736903
14255,0,0.376051913
14256,0,0.33721701
14257,0,0.296491129
14258,0,0.345648597
14259,0,0.371293716
14260,0,0.371293716
14261,0,1.01E-08
14262,0,0.335673793
14263,0,0.283859593
14264,0,0.336815058
14265,0,0.333045735
14266,0,8.51E-09
14267,0,8.76E-09
14268,0,0.323612373
14269,0,0.328585344
14270,0,0.346750912
14271,0,0.303441495
14272,0,0.36816867
14273,0,8.97E-09
14274,0,0.320140202
14275,0,0.376276683
14276,0,0.309041218
14277,0,8.78E-09
14278,0,0.307982132
14279,0,0.330050254
14280,0,0.358680588
14281,0,0.324826506
14282,0,0.337329397
14283,0,0.313532721
14284,0,0.311395528
14285,0,0.317480871
14286,0,0.281803286
14287,0,0.350132878
14288,0,8.44E-09
14289,0,9.72E-09
14290,0,0.354776622
14291,0,0.367804323
14292,0,9.21E-09
14293,0,0.32152716
14294,0,0.32771627
14295,0,0.35017483
14296,0,0.310247983
14297,0,8.93E-09
14298,0,0.360763147
14299,0,0.380514993
14300,0,9.19E-09
14301,0,0.308868544
14302,0,0.302875023
14303,0,8.29E-09
14304,0,0.280821604
14305,0,0.353439993
14306,0,0.37965057
14307,0,0.319313718
14308,0,0.335836714
14309,0,0.313562776
14310,0,7.57E-09
14311,0,0.328540842
14312,0,0.330525395
14313,0,0.343588824
14314,0,0.321049271
14315,0,0.280477486
14316,0,0.335005986
14317,0,0.307810414
14318,0,0.307810414
14319,0,0.334775864
14320,0,0.304107571
14321,0,9.34E-09
14322,0,0.300669431
14323,0,0.354035108
14324,0,8.20E-09
14325,0,0.329367964
14326,0,0.316162605
14327,0,0.322297505
14328,0,7.53E-09
14329,0,7.53E-09
14330,0,0.327287878
14331,0,0.327287878
14332,0,8.29E-09
14333,0,0.303698896
14334,0,0.357327532
14335,0,8.81E-09
14336,0,8.56E-09
14337,0,0.375301868
14338,0,0.347274033
14339,0,0.292119016
14340,0,0.348323496
14341,0,0.310925164
14342,0,0.331654688
14343,0,0.298592494
14344,0,0.348462751
14345,0,0.345899747
14346,0,0.28658996
14347,0,0.292396387
14348,0,7.89E-09
14349,0,0.342536718
14350,0,0.311490372
14351,0,8.88E-09
14352,0,0.322403887
14353,0,0.322403887
14354,0,8.20E-09
14355,0,0.366485537
14356,0,0.334372494
14357,0,8.18E-09
14358,0,0.381031722
14359,0,0.313373486
14360,0,1.00E-08
14361,0,0.330915888
14362,0,0.296897001
14363,0,7.83E-09
14364,0,0.331020797
14365,0,0.339834194
14366,0,0.35835574
14367,0,0.367497124
14368,0,9.10E-09
14369,0,0.34922986
14370,0,0.36871448
14371,0,1.01E-08
14372,0,0.306605114
14373,0,0.337652535
14374,0,0.376509102
14375,0,0.347461051
14376,0,0.347461051
14377,0,9.99E-09
14378,0,0.32365273
14379,0,0.329862862
14380,0,8.16E-09
14381,0,0.307434031
14382,0,0.358436403
14383,0,0.388810573
14384,0,1.01E-08
14385,0,1.01E-08
14386,0,0.333708537
14387,0,0.322437097
14388,0,0.306618426
14389,0,0.343229346
14390,0,0.349620935
14391,0,0.331105647
14392,0,0.343727185
14393,0,0.331694902
14394,0,0.292925313
14395,0,0.34924689
14396,0,0.299613454
14397,0,0.302515248
14398,0,0.343204497
14399,0,0.309797689
14400,0,0.305496292
14401,0,0.292436729
14402,0,0.2939253
14403,0,0.333092259
14404,0,0.335810597
14405,0,0.314747002
14406,0,9.12E-09
14407,0,9.38E-09
14408,0,0.275398886
14409,0,0.294937012
14410,0,0.332902963
14411,0,7.47E-09
14412,0,7.47E-09
14413,0,0.33620769
14414,0,0.342536718
14415,0,8.88E-09
14416,0,0.370348365
14417,0,8.56E-09
14418,0,0.374959395
14419,0,0.310430757
14420,0,0.358110779
14421,0,0.371285765
14422,0,0.300627017
14423,0,0.279704858
14424,0,0.361943239
14425,0,0.342622239
14426,0,0.298456019
14427,0,0.29024394
14428,0,0.352283305
14429,0,0.345868927
14430,0,9.01E-09
14431,0,0.344726288
14432,0,0.347906445
14433,0,0.320280398
14434,0,9.09E-09
14435,0,0.30905014
14436,0,0.346336295
14437,0,8.39E-09
14438,0,8.39E-09
14439,0,0.304496635
14440,0,0.304496635
14441,0,8.69E-09
14442,0,0.355748973
14443,0,0.335131664
14444,0,0.367277387
14445,0,0.288475585
14446,0,0.331532987
14447,0,0.335293797
14448,0,0.345290314
14449,0,0.304468413
14450,0,9.09E-09
14451,0,0.348977582
14452,0,0.342591559
14453,0,1.02E-08
14454,0,0.332775348
14455,0,0.336543155
14456,0,0.353837005
14457,0,0.36684982
14458,0,1.03E-08
14459,0,0.337601612
14460,0,0.347771632
14461,0,8.94E-09
14462,0,0.305871352
14463,0,0.294017108
14464,0,0.312263575
14465,0,0.330733915
14466,0,0.325627425
14467,0,0.341943155
14468,0,0.342704896
14469,0,0.359420252
14470,0,0.352026412
14471,0,0.336727375
14472,0,0.30853041
14473,0,0.32070399
14474,0,8.37E-09
14475,0,7.69E-09
14476,0,0.369590064
14477,0,0.337349848
14478,0,0.357225957
14479,0,0.295558047
14480,0,0.287393041
14481,0,7.15E-09
14482,0,0.318256131
14483,0,8.42E-09
14484,0,9.16E-09
14485,0,0.326269413
14486,0,0.342600969
14487,0,8.02E-09
14488,0,7.80E-09
14489,0,0.29620414
14490,0,7.46E-09
14491,0,0.325497584
14492,0,0.313225946
14493,0,0.364442307
14494,0,0.381602364
